folder,filename,class,color,size,texture,variant
train_color,train_small_bumpy_01_green.png,train,green,small,bumpy,1
train_color,train_small_bumpy_01_blue.png,train,blue,small,bumpy,1
train_color,train_small_bumpy_01_yellow.png,train,yellow,small,bumpy,1
train_color,train_small_bumpy_01_orange.png,train,orange,small,bumpy,1
train_color,train_small_bumpy_01_purple.png,train,purple,small,bumpy,1
train_color,train_small_bumpy_01_pink.png,train,pink,small,bumpy,1
train_color,train_small_bumpy_01_brown.png,train,brown,small,bumpy,1
train_color,train_small_bumpy_01_black.png,train,black,small,bumpy,1
train_color,train_small_bumpy_01_gray.png,train,gray,small,bumpy,1
train_color,train_small_bumpy_02_red.png,train,red,small,bumpy,2
train_color,train_small_bumpy_02_green.png,train,green,small,bumpy,2
train_color,train_small_bumpy_02_blue.png,train,blue,small,bumpy,2
train_color,train_small_bumpy_02_yellow.png,train,yellow,small,bumpy,2
train_color,train_small_bumpy_02_orange.png,train,orange,small,bumpy,2
train_color,train_small_bumpy_02_purple.png,train,purple,small,bumpy,2
train_color,train_small_bumpy_02_pink.png,train,pink,small,bumpy,2
train_color,train_small_bumpy_02_brown.png,train,brown,small,bumpy,2
train_color,train_small_bumpy_02_black.png,train,black,small,bumpy,2
train_color,train_small_bumpy_02_gray.png,train,gray,small,bumpy,2
train_color,train_small_smooth_01_red.png,train,red,small,smooth,1
train_color,train_small_smooth_01_green.png,train,green,small,smooth,1
train_color,train_small_smooth_01_blue.png,train,blue,small,smooth,1
train_color,train_small_smooth_01_yellow.png,train,yellow,small,smooth,1
train_color,train_small_smooth_01_orange.png,train,orange,small,smooth,1
train_color,train_small_smooth_01_purple.png,train,purple,small,smooth,1
train_color,train_small_smooth_01_pink.png,train,pink,small,smooth,1
train_color,train_small_smooth_01_brown.png,train,brown,small,smooth,1
train_color,train_small_smooth_01_black.png,train,black,small,smooth,1
train_color,train_small_smooth_01_gray.png,train,gray,small,smooth,1
train_color,train_small_smooth_02_red.png,train,red,small,smooth,2
train_color,train_small_smooth_02_green.png,train,green,small,smooth,2
train_color,train_small_smooth_02_blue.png,train,blue,small,smooth,2
train_color,train_small_smooth_02_yellow.png,train,yellow,small,smooth,2
train_color,train_small_smooth_02_orange.png,train,orange,small,smooth,2
train_color,train_small_smooth_02_purple.png,train,purple,small,smooth,2
train_color,train_small_smooth_02_pink.png,train,pink,small,smooth,2
train_color,train_small_smooth_02_brown.png,train,brown,small,smooth,2
train_color,train_small_smooth_02_black.png,train,black,small,smooth,2
train_color,train_small_smooth_02_gray.png,train,gray,small,smooth,2
tree_color,tree_large_bumpy_01_red.png,tree,red,large,bumpy,1
tree_color,tree_large_bumpy_01_green.png,tree,green,large,bumpy,1
tree_color,tree_large_bumpy_01_blue.png,tree,blue,large,bumpy,1
tree_color,tree_large_bumpy_01_yellow.png,tree,yellow,large,bumpy,1
tree_color,tree_large_bumpy_01_orange.png,tree,orange,large,bumpy,1
tree_color,tree_large_bumpy_01_purple.png,tree,purple,large,bumpy,1
tree_color,tree_large_bumpy_01_pink.png,tree,pink,large,bumpy,1
tree_color,tree_large_bumpy_01_brown.png,tree,brown,large,bumpy,1
tree_color,tree_large_bumpy_01_black.png,tree,black,large,bumpy,1
tree_color,tree_large_bumpy_01_gray.png,tree,gray,large,bumpy,1
tree_color,tree_large_bumpy_02_red.png,tree,red,large,bumpy,2
tree_color,tree_large_bumpy_02_green.png,tree,green,large,bumpy,2
tree_color,tree_large_bumpy_02_blue.png,tree,blue,large,bumpy,2
tree_color,tree_large_bumpy_02_yellow.png,tree,yellow,large,bumpy,2
tree_color,tree_large_bumpy_02_orange.png,tree,orange,large,bumpy,2
tree_color,tree_large_bumpy_02_purple.png,tree,purple,large,bumpy,2
tree_color,tree_large_bumpy_02_pink.png,tree,pink,large,bumpy,2
tree_color,tree_large_bumpy_02_brown.png,tree,brown,large,bumpy,2
tree_color,tree_large_bumpy_02_black.png,tree,black,large,bumpy,2
tree_color,tree_large_bumpy_02_gray.png,tree,gray,large,bumpy,2
tree_color,tree_large_smooth_01_red.png,tree,red,large,smooth,1
tree_color,tree_large_smooth_01_green.png,tree,green,large,smooth,1
tree_color,tree_large_smooth_01_blue.png,tree,blue,large,smooth,1
tree_color,tree_large_smooth_01_yellow.png,tree,yellow,large,smooth,1
tree_color,tree_large_smooth_01_orange.png,tree,orange,large,smooth,1
tree_color,tree_large_smooth_01_purple.png,tree,purple,large,smooth,1
tree_color,tree_large_smooth_01_pink.png,tree,pink,large,smooth,1
tree_color,tree_large_smooth_01_brown.png,tree,brown,large,smooth,1
tree_color,tree_large_smooth_01_black.png,tree,black,large,smooth,1
tree_color,tree_large_smooth_01_gray.png,tree,gray,large,smooth,1
tree_color,tree_large_smooth_02_red.png,tree,red,large,smooth,2
tree_color,tree_large_smooth_02_green.png,tree,green,large,smooth,2
tree_color,tree_large_smooth_02_blue.png,tree,blue,large,smooth,2
tree_color,tree_large_smooth_02_yellow.png,tree,yellow,large,smooth,2
tree_color,tree_large_smooth_02_orange.png,tree,orange,large,smooth,2
tree_color,tree_large_smooth_02_purple.png,tree,purple,large,smooth,2
tree_color,tree_large_smooth_02_pink.png,tree,pink,large,smooth,2
tree_color,tree_large_smooth_02_brown.png,tree,brown,large,smooth,2
tree_color,tree_large_smooth_02_black.png,tree,black,large,smooth,2
tree_color,tree_large_smooth_02_gray.png,tree,gray,large,smooth,2
tree_color,tree_large_smooth_2_red.png,tree,red,large,smooth,2
tree_color,tree_large_smooth_2_green.png,tree,green,large,smooth,2
tree_color,tree_large_smooth_2_blue.png,tree,blue,large,smooth,2
tree_color,tree_large_smooth_2_yellow.png,tree,yellow,large,smooth,2
tree_color,tree_large_smooth_2_orange.png,tree,orange,large,smooth,2
tree_color,tree_large_smooth_2_purple.png,tree,purple,large,smooth,2
tree_color,tree_large_smooth_2_pink.png,tree,pink,large,smooth,2
tree_color,tree_large_smooth_2_brown.png,tree,brown,large,smooth,2
tree_color,tree_large_smooth_2_black.png,tree,black,large,smooth,2
tree_color,tree_large_smooth_2_gray.png,tree,gray,large,smooth,2
tree_color,tree_medium_bumpy_01_red.png,tree,red,medium,bumpy,1
tree_color,tree_medium_bumpy_01_green.png,tree,green,medium,bumpy,1
tree_color,tree_medium_bumpy_01_blue.png,tree,blue,medium,bumpy,1
tree_color,tree_medium_bumpy_01_yellow.png,tree,yellow,medium,bumpy,1
tree_color,tree_medium_bumpy_01_orange.png,tree,orange,medium,bumpy,1
tree_color,tree_medium_bumpy_01_purple.png,tree,purple,medium,bumpy,1
tree_color,tree_medium_bumpy_01_pink.png,tree,pink,medium,bumpy,1
tree_color,tree_medium_bumpy_01_brown.png,tree,brown,medium,bumpy,1
tree_color,tree_medium_bumpy_01_black.png,tree,black,medium,bumpy,1
tree_color,tree_medium_bumpy_01_gray.png,tree,gray,medium,bumpy,1
tree_color,tree_medium_bumpy_02_red.png,tree,red,medium,bumpy,2
tree_color,tree_medium_bumpy_02_green.png,tree,green,medium,bumpy,2
tree_color,tree_medium_bumpy_02_blue.png,tree,blue,medium,bumpy,2
tree_color,tree_medium_bumpy_02_yellow.png,tree,yellow,medium,bumpy,2
tree_color,tree_medium_bumpy_02_orange.png,tree,orange,medium,bumpy,2
tree_color,tree_medium_bumpy_02_purple.png,tree,purple,medium,bumpy,2
tree_color,tree_medium_bumpy_02_pink.png,tree,pink,medium,bumpy,2
tree_color,tree_medium_bumpy_02_brown.png,tree,brown,medium,bumpy,2
tree_color,tree_medium_bumpy_02_black.png,tree,black,medium,bumpy,2
tree_color,tree_medium_bumpy_02_gray.png,tree,gray,medium,bumpy,2
tree_color,tree_medium_smooth_01_red.png,tree,red,medium,smooth,1
tree_color,tree_medium_smooth_01_green.png,tree,green,medium,smooth,1
tree_color,tree_medium_smooth_01_blue.png,tree,blue,medium,smooth,1
tree_color,tree_medium_smooth_01_yellow.png,tree,yellow,medium,smooth,1
tree_color,tree_medium_smooth_01_orange.png,tree,orange,medium,smooth,1
tree_color,tree_medium_smooth_01_purple.png,tree,purple,medium,smooth,1
tree_color,tree_medium_smooth_01_pink.png,tree,pink,medium,smooth,1
tree_color,tree_medium_smooth_01_brown.png,tree,brown,medium,smooth,1
tree_color,tree_medium_smooth_01_black.png,tree,black,medium,smooth,1
tree_color,tree_medium_smooth_01_gray.png,tree,gray,medium,smooth,1
tree_color,tree_medium_smooth_02_red.png,tree,red,medium,smooth,2
tree_color,tree_medium_smooth_02_green.png,tree,green,medium,smooth,2
tree_color,tree_medium_smooth_02_blue.png,tree,blue,medium,smooth,2
tree_color,tree_medium_smooth_02_yellow.png,tree,yellow,medium,smooth,2
tree_color,tree_medium_smooth_02_orange.png,tree,orange,medium,smooth,2
tree_color,tree_medium_smooth_02_purple.png,tree,purple,medium,smooth,2
tree_color,tree_medium_smooth_02_pink.png,tree,pink,medium,smooth,2
tree_color,tree_medium_smooth_02_brown.png,tree,brown,medium,smooth,2
tree_color,tree_medium_smooth_02_black.png,tree,black,medium,smooth,2
tree_color,tree_medium_smooth_02_gray.png,tree,gray,medium,smooth,2
tree_color,tree_small_bumpy_01_red.png,tree,red,small,bumpy,1
tree_color,tree_small_bumpy_01_green.png,tree,green,small,bumpy,1
tree_color,tree_small_bumpy_01_blue.png,tree,blue,small,bumpy,1
tree_color,tree_small_bumpy_01_yellow.png,tree,yellow,small,bumpy,1
tree_color,tree_small_bumpy_01_orange.png,tree,orange,small,bumpy,1
tree_color,tree_small_bumpy_01_purple.png,tree,purple,small,bumpy,1
tree_color,tree_small_bumpy_01_pink.png,tree,pink,small,bumpy,1
tree_color,tree_small_bumpy_01_brown.png,tree,brown,small,bumpy,1
tree_color,tree_small_bumpy_01_black.png,tree,black,small,bumpy,1
tree_color,tree_small_bumpy_01_gray.png,tree,gray,small,bumpy,1
tree_color,tree_small_bumpy_02_red.png,tree,red,small,bumpy,2
tree_color,tree_small_bumpy_02_green.png,tree,green,small,bumpy,2
tree_color,tree_small_bumpy_02_blue.png,tree,blue,small,bumpy,2
tree_color,tree_small_bumpy_02_yellow.png,tree,yellow,small,bumpy,2
tree_color,tree_small_bumpy_02_orange.png,tree,orange,small,bumpy,2
tree_color,tree_small_bumpy_02_purple.png,tree,purple,small,bumpy,2
tree_color,tree_small_bumpy_02_pink.png,tree,pink,small,bumpy,2
tree_color,tree_small_bumpy_02_brown.png,tree,brown,small,bumpy,2
tree_color,tree_small_bumpy_02_black.png,tree,black,small,bumpy,2
tree_color,tree_small_bumpy_02_gray.png,tree,gray,small,bumpy,2
tree_color,tree_small_smooth_01_red.png,tree,red,small,smooth,1
tree_color,tree_small_smooth_01_green.png,tree,green,small,smooth,1
tree_color,tree_small_smooth_01_blue.png,tree,blue,small,smooth,1
tree_color,tree_small_smooth_01_yellow.png,tree,yellow,small,smooth,1
tree_color,tree_small_smooth_01_orange.png,tree,orange,small,smooth,1
tree_color,tree_small_smooth_01_purple.png,tree,purple,small,smooth,1
tree_color,tree_small_smooth_01_pink.png,tree,pink,small,smooth,1
tree_color,tree_small_smooth_01_brown.png,tree,brown,small,smooth,1
tree_color,tree_small_smooth_01_black.png,tree,black,small,smooth,1
tree_color,tree_small_smooth_01_gray.png,tree,gray,small,smooth,1
tree_color,tree_small_smooth_02_red.png,tree,red,small,smooth,2
tree_color,tree_small_smooth_02_green.png,tree,green,small,smooth,2
tree_color,tree_small_smooth_02_blue.png,tree,blue,small,smooth,2
tree_color,tree_small_smooth_02_yellow.png,tree,yellow,small,smooth,2
tree_color,tree_small_smooth_02_orange.png,tree,orange,small,smooth,2
tree_color,tree_small_smooth_02_purple.png,tree,purple,small,smooth,2
tree_color,tree_small_smooth_02_pink.png,tree,pink,small,smooth,2
tree_color,tree_small_smooth_02_brown.png,tree,brown,small,smooth,2
tree_color,tree_small_smooth_02_black.png,tree,black,small,smooth,2
tree_color,tree_small_smooth_02_gray.png,tree,gray,small,smooth,2
tricycle_color,tricycle_large_bumpy_01_red.png,tricycle,red,large,bumpy,1
tricycle_color,tricycle_large_bumpy_01_green.png,tricycle,green,large,bumpy,1
tricycle_color,tricycle_large_bumpy_01_blue.png,tricycle,blue,large,bumpy,1
tricycle_color,tricycle_large_bumpy_01_yellow.png,tricycle,yellow,large,bumpy,1
tricycle_color,tricycle_large_bumpy_01_orange.png,tricycle,orange,large,bumpy,1
tricycle_color,tricycle_large_bumpy_01_purple.png,tricycle,purple,large,bumpy,1
tricycle_color,tricycle_large_bumpy_01_pink.png,tricycle,pink,large,bumpy,1
tricycle_color,tricycle_large_bumpy_01_brown.png,tricycle,brown,large,bumpy,1
tricycle_color,tricycle_large_bumpy_01_black.png,tricycle,black,large,bumpy,1
tricycle_color,tricycle_large_bumpy_01_gray.png,tricycle,gray,large,bumpy,1
tricycle_color,tricycle_large_bumpy_02_red.png,tricycle,red,large,bumpy,2
tricycle_color,tricycle_large_bumpy_02_green.png,tricycle,green,large,bumpy,2
tricycle_color,tricycle_large_bumpy_02_blue.png,tricycle,blue,large,bumpy,2
tricycle_color,tricycle_large_bumpy_02_yellow.png,tricycle,yellow,large,bumpy,2
tricycle_color,tricycle_large_bumpy_02_orange.png,tricycle,orange,large,bumpy,2
tricycle_color,tricycle_large_bumpy_02_purple.png,tricycle,purple,large,bumpy,2
tricycle_color,tricycle_large_bumpy_02_pink.png,tricycle,pink,large,bumpy,2
tricycle_color,tricycle_large_bumpy_02_brown.png,tricycle,brown,large,bumpy,2
tricycle_color,tricycle_large_bumpy_02_black.png,tricycle,black,large,bumpy,2
tricycle_color,tricycle_large_bumpy_02_gray.png,tricycle,gray,large,bumpy,2
tricycle_color,tricycle_large_smooth_01_red.png,tricycle,red,large,smooth,1
tricycle_color,tricycle_large_smooth_01_green.png,tricycle,green,large,smooth,1
tricycle_color,tricycle_large_smooth_01_blue.png,tricycle,blue,large,smooth,1
tricycle_color,tricycle_large_smooth_01_yellow.png,tricycle,yellow,large,smooth,1
tricycle_color,tricycle_large_smooth_01_orange.png,tricycle,orange,large,smooth,1
tricycle_color,tricycle_large_smooth_01_purple.png,tricycle,purple,large,smooth,1
tricycle_color,tricycle_large_smooth_01_pink.png,tricycle,pink,large,smooth,1
tricycle_color,tricycle_large_smooth_01_brown.png,tricycle,brown,large,smooth,1
tricycle_color,tricycle_large_smooth_01_black.png,tricycle,black,large,smooth,1
tricycle_color,tricycle_large_smooth_01_gray.png,tricycle,gray,large,smooth,1
tricycle_color,tricycle_large_smooth_02_red.png,tricycle,red,large,smooth,2
tricycle_color,tricycle_large_smooth_02_green.png,tricycle,green,large,smooth,2
tricycle_color,tricycle_large_smooth_02_blue.png,tricycle,blue,large,smooth,2
tricycle_color,tricycle_large_smooth_02_yellow.png,tricycle,yellow,large,smooth,2
tricycle_color,tricycle_large_smooth_02_orange.png,tricycle,orange,large,smooth,2
tricycle_color,tricycle_large_smooth_02_purple.png,tricycle,purple,large,smooth,2
tricycle_color,tricycle_large_smooth_02_pink.png,tricycle,pink,large,smooth,2
tricycle_color,tricycle_large_smooth_02_brown.png,tricycle,brown,large,smooth,2
tricycle_color,tricycle_large_smooth_02_black.png,tricycle,black,large,smooth,2
tricycle_color,tricycle_large_smooth_02_gray.png,tricycle,gray,large,smooth,2
tricycle_color,tricycle_medium_bumpy_01_red.png,tricycle,red,medium,bumpy,1
tricycle_color,tricycle_medium_bumpy_01_green.png,tricycle,green,medium,bumpy,1
tricycle_color,tricycle_medium_bumpy_01_blue.png,tricycle,blue,medium,bumpy,1
tricycle_color,tricycle_medium_bumpy_01_yellow.png,tricycle,yellow,medium,bumpy,1
tricycle_color,tricycle_medium_bumpy_01_orange.png,tricycle,orange,medium,bumpy,1
tricycle_color,tricycle_medium_bumpy_01_purple.png,tricycle,purple,medium,bumpy,1
tricycle_color,tricycle_medium_bumpy_01_pink.png,tricycle,pink,medium,bumpy,1
tricycle_color,tricycle_medium_bumpy_01_brown.png,tricycle,brown,medium,bumpy,1
tricycle_color,tricycle_medium_bumpy_01_black.png,tricycle,black,medium,bumpy,1
tricycle_color,tricycle_medium_bumpy_01_gray.png,tricycle,gray,medium,bumpy,1
tricycle_color,tricycle_medium_bumpy_02_red.png,tricycle,red,medium,bumpy,2
tricycle_color,tricycle_medium_bumpy_02_green.png,tricycle,green,medium,bumpy,2
tricycle_color,tricycle_medium_bumpy_02_blue.png,tricycle,blue,medium,bumpy,2
tricycle_color,tricycle_medium_bumpy_02_yellow.png,tricycle,yellow,medium,bumpy,2
tricycle_color,tricycle_medium_bumpy_02_orange.png,tricycle,orange,medium,bumpy,2
tricycle_color,tricycle_medium_bumpy_02_purple.png,tricycle,purple,medium,bumpy,2
tricycle_color,tricycle_medium_bumpy_02_pink.png,tricycle,pink,medium,bumpy,2
tricycle_color,tricycle_medium_bumpy_02_brown.png,tricycle,brown,medium,bumpy,2
tricycle_color,tricycle_medium_bumpy_02_black.png,tricycle,black,medium,bumpy,2
tricycle_color,tricycle_medium_bumpy_02_gray.png,tricycle,gray,medium,bumpy,2
tricycle_color,tricycle_medium_smooth_01_red.png,tricycle,red,medium,smooth,1
tricycle_color,tricycle_medium_smooth_01_green.png,tricycle,green,medium,smooth,1
tricycle_color,tricycle_medium_smooth_01_blue.png,tricycle,blue,medium,smooth,1
tricycle_color,tricycle_medium_smooth_01_yellow.png,tricycle,yellow,medium,smooth,1
tricycle_color,tricycle_medium_smooth_01_orange.png,tricycle,orange,medium,smooth,1
tricycle_color,tricycle_medium_smooth_01_purple.png,tricycle,purple,medium,smooth,1
tricycle_color,tricycle_medium_smooth_01_pink.png,tricycle,pink,medium,smooth,1
tricycle_color,tricycle_medium_smooth_01_brown.png,tricycle,brown,medium,smooth,1
tricycle_color,tricycle_medium_smooth_01_black.png,tricycle,black,medium,smooth,1
tricycle_color,tricycle_medium_smooth_01_gray.png,tricycle,gray,medium,smooth,1
tricycle_color,tricycle_medium_smooth_02_red.png,tricycle,red,medium,smooth,2
tricycle_color,tricycle_medium_smooth_02_green.png,tricycle,green,medium,smooth,2
tricycle_color,tricycle_medium_smooth_02_blue.png,tricycle,blue,medium,smooth,2
tricycle_color,tricycle_medium_smooth_02_yellow.png,tricycle,yellow,medium,smooth,2
tricycle_color,tricycle_medium_smooth_02_orange.png,tricycle,orange,medium,smooth,2
tricycle_color,tricycle_medium_smooth_02_purple.png,tricycle,purple,medium,smooth,2
tricycle_color,tricycle_medium_smooth_02_pink.png,tricycle,pink,medium,smooth,2
tricycle_color,tricycle_medium_smooth_02_brown.png,tricycle,brown,medium,smooth,2
tricycle_color,tricycle_medium_smooth_02_black.png,tricycle,black,medium,smooth,2
tricycle_color,tricycle_medium_smooth_02_gray.png,tricycle,gray,medium,smooth,2
tricycle_color,tricycle_small_bumpy_01_red.png,tricycle,red,small,bumpy,1
tricycle_color,tricycle_small_bumpy_01_green.png,tricycle,green,small,bumpy,1
tricycle_color,tricycle_small_bumpy_01_blue.png,tricycle,blue,small,bumpy,1
tricycle_color,tricycle_small_bumpy_01_yellow.png,tricycle,yellow,small,bumpy,1
tricycle_color,tricycle_small_bumpy_01_orange.png,tricycle,orange,small,bumpy,1
tricycle_color,tricycle_small_bumpy_01_purple.png,tricycle,purple,small,bumpy,1
tricycle_color,tricycle_small_bumpy_01_pink.png,tricycle,pink,small,bumpy,1
tricycle_color,tricycle_small_bumpy_01_brown.png,tricycle,brown,small,bumpy,1
tricycle_color,tricycle_small_bumpy_01_black.png,tricycle,black,small,bumpy,1
tricycle_color,tricycle_small_bumpy_01_gray.png,tricycle,gray,small,bumpy,1
tricycle_color,tricycle_small_bumpy_02_red.png,tricycle,red,small,bumpy,2
tricycle_color,tricycle_small_bumpy_02_green.png,tricycle,green,small,bumpy,2
tricycle_color,tricycle_small_bumpy_02_blue.png,tricycle,blue,small,bumpy,2
tricycle_color,tricycle_small_bumpy_02_yellow.png,tricycle,yellow,small,bumpy,2
tricycle_color,tricycle_small_bumpy_02_orange.png,tricycle,orange,small,bumpy,2
tricycle_color,tricycle_small_bumpy_02_purple.png,tricycle,purple,small,bumpy,2
tricycle_color,tricycle_small_bumpy_02_pink.png,tricycle,pink,small,bumpy,2
tricycle_color,tricycle_small_bumpy_02_brown.png,tricycle,brown,small,bumpy,2
tricycle_color,tricycle_small_bumpy_02_black.png,tricycle,black,small,bumpy,2
tricycle_color,tricycle_small_bumpy_02_gray.png,tricycle,gray,small,bumpy,2
tricycle_color,tricycle_small_smooth_01_red.png,tricycle,red,small,smooth,1
tricycle_color,tricycle_small_smooth_01_green.png,tricycle,green,small,smooth,1
tricycle_color,tricycle_small_smooth_01_blue.png,tricycle,blue,small,smooth,1
tricycle_color,tricycle_small_smooth_01_yellow.png,tricycle,yellow,small,smooth,1
tricycle_color,tricycle_small_smooth_01_orange.png,tricycle,orange,small,smooth,1
tricycle_color,tricycle_small_smooth_01_purple.png,tricycle,purple,small,smooth,1
tricycle_color,tricycle_small_smooth_01_pink.png,tricycle,pink,small,smooth,1
tricycle_color,tricycle_small_smooth_01_brown.png,tricycle,brown,small,smooth,1
tricycle_color,tricycle_small_smooth_01_black.png,tricycle,black,small,smooth,1
tricycle_color,tricycle_small_smooth_01_gray.png,tricycle,gray,small,smooth,1
tricycle_color,tricycle_small_smooth_02_red.png,tricycle,red,small,smooth,2
tricycle_color,tricycle_small_smooth_02_green.png,tricycle,green,small,smooth,2
tricycle_color,tricycle_small_smooth_02_blue.png,tricycle,blue,small,smooth,2
tricycle_color,tricycle_small_smooth_02_yellow.png,tricycle,yellow,small,smooth,2
tricycle_color,tricycle_small_smooth_02_orange.png,tricycle,orange,small,smooth,2
tricycle_color,tricycle_small_smooth_02_purple.png,tricycle,purple,small,smooth,2
tricycle_color,tricycle_small_smooth_02_pink.png,tricycle,pink,small,smooth,2
tricycle_color,tricycle_small_smooth_02_brown.png,tricycle,brown,small,smooth,2
tricycle_color,tricycle_small_smooth_02_black.png,tricycle,black,small,smooth,2
tricycle_color,tricycle_small_smooth_02_gray.png,tricycle,gray,small,smooth,2
trophy_color,trophy_large_bumpy_01_red.png,trophy,red,large,bumpy,1
trophy_color,trophy_large_bumpy_01_green.png,trophy,green,large,bumpy,1
trophy_color,trophy_large_bumpy_01_blue.png,trophy,blue,large,bumpy,1
trophy_color,trophy_large_bumpy_01_yellow.png,trophy,yellow,large,bumpy,1
trophy_color,trophy_large_bumpy_01_orange.png,trophy,orange,large,bumpy,1
trophy_color,trophy_large_bumpy_01_purple.png,trophy,purple,large,bumpy,1
trophy_color,trophy_large_bumpy_01_pink.png,trophy,pink,large,bumpy,1
trophy_color,trophy_large_bumpy_01_brown.png,trophy,brown,large,bumpy,1
trophy_color,trophy_large_bumpy_01_black.png,trophy,black,large,bumpy,1
trophy_color,trophy_large_bumpy_01_gray.png,trophy,gray,large,bumpy,1
trophy_color,trophy_large_bumpy_02_red.png,trophy,red,large,bumpy,2
trophy_color,trophy_large_bumpy_02_green.png,trophy,green,large,bumpy,2
trophy_color,trophy_large_bumpy_02_blue.png,trophy,blue,large,bumpy,2
trophy_color,trophy_large_bumpy_02_yellow.png,trophy,yellow,large,bumpy,2
trophy_color,trophy_large_bumpy_02_orange.png,trophy,orange,large,bumpy,2
trophy_color,trophy_large_bumpy_02_purple.png,trophy,purple,large,bumpy,2
trophy_color,trophy_large_bumpy_02_pink.png,trophy,pink,large,bumpy,2
trophy_color,trophy_large_bumpy_02_brown.png,trophy,brown,large,bumpy,2
trophy_color,trophy_large_bumpy_02_black.png,trophy,black,large,bumpy,2
trophy_color,trophy_large_bumpy_02_gray.png,trophy,gray,large,bumpy,2
trophy_color,trophy_large_smooth_002_red.png,trophy,red,large,smooth,2
trophy_color,trophy_large_smooth_002_green.png,trophy,green,large,smooth,2
trophy_color,trophy_large_smooth_002_blue.png,trophy,blue,large,smooth,2
trophy_color,trophy_large_smooth_002_yellow.png,trophy,yellow,large,smooth,2
trophy_color,trophy_large_smooth_002_orange.png,trophy,orange,large,smooth,2
trophy_color,trophy_large_smooth_002_purple.png,trophy,purple,large,smooth,2
trophy_color,trophy_large_smooth_002_pink.png,trophy,pink,large,smooth,2
trophy_color,trophy_large_smooth_002_brown.png,trophy,brown,large,smooth,2
trophy_color,trophy_large_smooth_002_black.png,trophy,black,large,smooth,2
trophy_color,trophy_large_smooth_002_gray.png,trophy,gray,large,smooth,2
trophy_color,trophy_large_smooth_01_red.png,trophy,red,large,smooth,1
trophy_color,trophy_large_smooth_01_green.png,trophy,green,large,smooth,1
trophy_color,trophy_large_smooth_01_blue.png,trophy,blue,large,smooth,1
trophy_color,trophy_large_smooth_01_yellow.png,trophy,yellow,large,smooth,1
trophy_color,trophy_large_smooth_01_orange.png,trophy,orange,large,smooth,1
trophy_color,trophy_large_smooth_01_purple.png,trophy,purple,large,smooth,1
trophy_color,trophy_large_smooth_01_pink.png,trophy,pink,large,smooth,1
trophy_color,trophy_large_smooth_01_brown.png,trophy,brown,large,smooth,1
trophy_color,trophy_large_smooth_01_black.png,trophy,black,large,smooth,1
trophy_color,trophy_large_smooth_01_gray.png,trophy,gray,large,smooth,1
trophy_color,trophy_medium_bumpy_01_red.png,trophy,red,medium,bumpy,1
trophy_color,trophy_medium_bumpy_01_green.png,trophy,green,medium,bumpy,1
trophy_color,trophy_medium_bumpy_01_blue.png,trophy,blue,medium,bumpy,1
trophy_color,trophy_medium_bumpy_01_yellow.png,trophy,yellow,medium,bumpy,1
trophy_color,trophy_medium_bumpy_01_orange.png,trophy,orange,medium,bumpy,1
trophy_color,trophy_medium_bumpy_01_purple.png,trophy,purple,medium,bumpy,1
trophy_color,trophy_medium_bumpy_01_pink.png,trophy,pink,medium,bumpy,1
trophy_color,trophy_medium_bumpy_01_brown.png,trophy,brown,medium,bumpy,1
trophy_color,trophy_medium_bumpy_01_black.png,trophy,black,medium,bumpy,1
trophy_color,trophy_medium_bumpy_01_gray.png,trophy,gray,medium,bumpy,1
trophy_color,trophy_medium_bumpy_02_red.png,trophy,red,medium,bumpy,2
trophy_color,trophy_medium_bumpy_02_green.png,trophy,green,medium,bumpy,2
trophy_color,trophy_medium_bumpy_02_blue.png,trophy,blue,medium,bumpy,2
trophy_color,trophy_medium_bumpy_02_yellow.png,trophy,yellow,medium,bumpy,2
trophy_color,trophy_medium_bumpy_02_orange.png,trophy,orange,medium,bumpy,2
trophy_color,trophy_medium_bumpy_02_purple.png,trophy,purple,medium,bumpy,2
trophy_color,trophy_medium_bumpy_02_pink.png,trophy,pink,medium,bumpy,2
trophy_color,trophy_medium_bumpy_02_brown.png,trophy,brown,medium,bumpy,2
trophy_color,trophy_medium_bumpy_02_black.png,trophy,black,medium,bumpy,2
trophy_color,trophy_medium_bumpy_02_gray.png,trophy,gray,medium,bumpy,2
trophy_color,trophy_medium_smooth_01_red.png,trophy,red,medium,smooth,1
trophy_color,trophy_medium_smooth_01_green.png,trophy,green,medium,smooth,1
trophy_color,trophy_medium_smooth_01_blue.png,trophy,blue,medium,smooth,1
trophy_color,trophy_medium_smooth_01_yellow.png,trophy,yellow,medium,smooth,1
trophy_color,trophy_medium_smooth_01_orange.png,trophy,orange,medium,smooth,1
trophy_color,trophy_medium_smooth_01_purple.png,trophy,purple,medium,smooth,1
trophy_color,trophy_medium_smooth_01_pink.png,trophy,pink,medium,smooth,1
trophy_color,trophy_medium_smooth_01_brown.png,trophy,brown,medium,smooth,1
trophy_color,trophy_medium_smooth_01_black.png,trophy,black,medium,smooth,1
trophy_color,trophy_medium_smooth_01_gray.png,trophy,gray,medium,smooth,1
trophy_color,trophy_medium_smooth_02_red.png,trophy,red,medium,smooth,2
trophy_color,trophy_medium_smooth_02_green.png,trophy,green,medium,smooth,2
trophy_color,trophy_medium_smooth_02_blue.png,trophy,blue,medium,smooth,2
trophy_color,trophy_medium_smooth_02_yellow.png,trophy,yellow,medium,smooth,2
